time,current_word,key_type,key_str,curr_key_list,curr_input
2020-06-04 20:04:16.139822,page,down, ,[' '],page
2020-06-04 20:04:16.361023,quick,down,q,[' '],q
2020-06-04 20:04:16.449103,quick,up,q,[' '],q
2020-06-04 20:04:16.493252,quick,down,u,[' '],qu
2020-06-04 20:04:16.537183,quick,down,i,[' '],qui
2020-06-04 20:04:16.581223,quick,up,u,[' '],qui
2020-06-04 20:04:16.627265,quick,up,i,[' '],qui
2020-06-04 20:04:16.717346,quick,down,c,[' '],quic
2020-06-04 20:04:16.762388,quick,up,c,[' '],quic
2020-06-04 20:04:16.808429,quick,down,k,[' '],quick
2020-06-04 20:04:16.941551,quick,down, ,[' '],quick
2020-06-04 20:04:16.941551,quick,up,k,[' '],quick
